name,address,phone_number,google_maps_url,place_id,coordinates,website,place_type,category,reviews_average,reviews_count,price_range,opens_at,full_hours,store_shopping,in_store_pickup,store_delivery,dine_in,takeaway,reservations,wheelchair_accessible,verified_business,introduction,services_offered,amenities,photos_count,popular_times,years_in_business,owner_info,search_keyword,scraped_at
GdS Mall,"4V5R+966, Chelari Tazhe, Chelari, Kerala 676317",0494 240 5055,"https://www.google.com/maps/place/GdS+Mall/@11.1084138,75.818423,13z/data=!4m11!1m3!2m2!1sgrocery+store+tirurangadi!6e6!3m6!1s0x3ba6513a4601c441:0x8aaef8f8adcb3669!8m2!3d11.1084138!4d75.8905208!15sChlncm9jZXJ5IHN0b3JlIHRpcnVyYW5nYWRpWhsiGWdyb2Nlcnkgc3RvcmUgdGlydXJhbmdhZGmSAQtoeXBlcm1hcmtldJoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VNeGFVNURhRkJuRUFFqgFVEAEqESINZ3JvY2VyeSBzdG9yZSgAMh8QASIbWX6w6CZ7q06TQm-xjoQrO4-4os5RDIyDjc4cMh0QAiIZZ3JvY2VyeSBzdG9yZSB0aXJ1cmFuZ2FkaeABAPoBBAgAEDw!16s%2Fg%2F11s0tzgfpw?entry=ttu&g_ep=EgoyMDI1MDgwNi4wIKXMDSoASAFQAw%3D%3D",grocery+store+tirurangadi,"11.1084138, 75.818423",Claim this business,Hypermarket,Other,4.3,32.0,₹₹,Closes 10pm,⋅ Closes 10pm,No,No,Yes,No,No,No,Unknown,Yes,"·

Delivery
",delivery,,,Not Available,,,grocery store tirurangadi,2025-08-10 08:50:41
Vancos Supermarket,"Pandiyath arcade, oppositeMeeshapadi busstop, Iringavoor Road, Meeshapadi, Malappuram, Kerala 676103",075928 35000,"https://www.google.com/maps/place/Vancos+Supermarket/@10.9218738,75.8792873,13z/data=!4m11!1m3!2m2!1sgrocery+store+tirurangadi!6e6!3m6!1s0x3ba7b192d28908e1:0x9ca0ee9300d7e6d5!8m2!3d10.9218738!4d75.9513851!15sChlncm9jZXJ5IHN0b3JlIHRpcnVyYW5nYWRpWhsiGWdyb2Nlcnkgc3RvcmUgdGlydXJhbmdhZGmSAQtzdXBlcm1hcmtldKoBVRABKhEiDWdyb2Nlcnkgc3RvcmUoADIfEAEiG1l-sOgme6tOk0JvsY6EKzuPuKLOUQyMg43OHDIdEAIiGWdyb2Nlcnkgc3RvcmUgdGlydXJhbmdhZGngAQA!16s%2Fg%2F11h6m7szwq?entry=ttu&g_ep=EgoyMDI1MDgwNi4wIKXMDSoASAFQAw%3D%3D",grocery+store+tirurangadi,"10.9218738, 75.8792873",,Supermarket,Other,4.2,12.0,₹₹,Closes 10pm,⋅ Closes 10pm,No,No,Yes,No,No,No,Unknown,Yes,"·

Delivery
",delivery,,,Not Available,,,grocery store tirurangadi,2025-08-10 08:50:45
QUTHUBIYA,"2WW9+HG8, Mampuram Link Road, Tirurangadi, Abdul Rahiman Nagar, Kerala 676306",,"https://www.google.com/maps/place/QUTHUBIYA/@11.0464166,75.8467268,13z/data=!4m11!1m3!2m2!1sgrocery+store+tirurangadi!6e6!3m6!1s0x3ba64d0a5265d827:0x6f08923c0bf50052!8m2!3d11.0464166!4d75.9188246!15sChlncm9jZXJ5IHN0b3JlIHRpcnVyYW5nYWRpkgEPZHJ5X2ZydWl0X3N0b3JlqgFVEAEqESINZ3JvY2VyeSBzdG9yZSgAMh8QASIbWX6w6CZ7q06TQm-xjoQrO4-4os5RDIyDjc4cMh0QAiIZZ3JvY2VyeSBzdG9yZSB0aXJ1cmFuZ2FkaeABAA!16s%2Fg%2F11pklhn5mx?entry=ttu&g_ep=EgoyMDI1MDgwNi4wIKXMDSoASAFQAw%3D%3D",grocery+store+tirurangadi,"11.0464166, 75.8467268",Claim this business,Dry Fruit Store,Other,3.0,1.0,₹₹,,,No,No,No,No,No,No,Unknown,Yes,None Found,,,,Not Available,,,grocery store tirurangadi,2025-08-10 08:50:50
ICE'O' TOP,"2WRH+X4V, near Oriental HS School, Tirurangadi, Kerala 676306",,"https://www.google.com/maps/place/ICE'O'+TOP/@11.0464166,75.8467268,13z/data=!4m11!1m3!2m2!1sgrocery+store+tirurangadi!6e6!3m6!1s0x3ba64d819c67b68b:0x64160462d2a49ba1!8m2!3d11.0424768!4d75.9277934!15sChlncm9jZXJ5IHN0b3JlIHRpcnVyYW5nYWRpWhsiGWdyb2Nlcnkgc3RvcmUgdGlydXJhbmdhZGmSAQ5pY2VfY3JlYW1fc2hvcKoBVRABKhEiDWdyb2Nlcnkgc3RvcmUoADIfEAEiG1l-sOgme6tOk0JvsY6EKzuPuKLOUQyMg43OHDIdEAIiGWdyb2Nlcnkgc3RvcmUgdGlydXJhbmdhZGngAQA!16s%2Fg%2F11tn6lj554?entry=ttu&g_ep=EgoyMDI1MDgwNi4wIKXMDSoASAFQAw%3D%3D",grocery+store+tirurangadi,"11.0464166, 75.8467268",Claim this business,Ice cream shop,Other,4.0,4.0,₹₹,,,No,Yes,No,No,Yes,No,Unknown,Yes,"·

Takeaway
",takeaway,,,Not Available,,,grocery store tirurangadi,2025-08-10 08:50:55
SpiceBee,"NK Rd, Tirurangadi, Kerala 676306",098955 23637,"https://www.google.com/maps/place/SpiceBee/@11.0464166,75.8467268,13z/data=!4m11!1m3!2m2!1sgrocery+store+tirurangadi!6e6!3m6!1s0x3ba64d45b892258d:0xff70d93973e83fd3!8m2!3d11.042754!4d75.925908!15sChlncm9jZXJ5IHN0b3JlIHRpcnVyYW5nYWRpkgEQY29ycG9yYXRlX29mZmljZaoBVRABKhEiDWdyb2Nlcnkgc3RvcmUoADIfEAEiG1l-sOgme6tOk0JvsY6EKzuPuKLOUQyMg43OHDIdEAIiGWdyb2Nlcnkgc3RvcmUgdGlydXJhbmdhZGngAQA!16s%2Fg%2F11gm9fwh__?entry=ttu&g_ep=EgoyMDI1MDgwNi4wIKXMDSoASAFQAw%3D%3D",grocery+store+tirurangadi,"11.0464166, 75.8467268",spicebee.in,Corporate office,Other,4.5,4.0,₹₹,Opens 9am Mon,Closed ⋅ Opens 9am Mon,No,No,No,No,No,No,Unknown,Yes,None Found,,,,Not Available,,,grocery store tirurangadi,2025-08-10 08:51:00
Asma's Home Bakes,"Kakkad, Tirurangadi, Kerala 676306",098954 03706,"https://www.google.com/maps/place/Asma's+Home+Bakes/@11.0464166,75.8467268,13z/data=!4m11!1m3!2m2!1sgrocery+store+tirurangadi!6e6!3m6!1s0x3ba64da02278fc27:0x2b02dd28d53e9cb9!8m2!3d11.0351607!4d75.9383852!15sChlncm9jZXJ5IHN0b3JlIHRpcnVyYW5nYWRpWhsiGWdyb2Nlcnkgc3RvcmUgdGlydXJhbmdhZGmSAQxjdXBjYWtlX3Nob3CqAVUQASoRIg1ncm9jZXJ5IHN0b3JlKAAyHxABIhtZfrDoJnurTpNCb7GOhCs7j7iizlEMjIONzhwyHRACIhlncm9jZXJ5IHN0b3JlIHRpcnVyYW5nYWRp4AEA!16s%2Fg%2F11kqzc1z47?entry=ttu&g_ep=EgoyMDI1MDgwNi4wIKXMDSoASAFQAw%3D%3D",grocery+store+tirurangadi,"11.0464166, 75.8467268",instagram.com,Cupcake shop,Other,5.0,20.0,₹₹,9am,Opens soon ⋅ 9am,No,No,Yes,No,No,No,Unknown,Yes,"·

Drive-through
·

No-contact delivery
",no-contact delivery; drive-through,,1.0,Not Available,,,grocery store tirurangadi,2025-08-10 08:51:05
Chappangathil Supermarket,"2WGF+8FX, Kakkad - Cherumukku Road, Cherumukku, Tirurangadi, Nannambra, Kerala 676306",,"https://www.google.com/maps/place/Chappangathil+Supermarket/@11.0464166,75.8467268,13z/data=!4m11!1m3!2m2!1sgrocery+store+tirurangadi!6e6!3m6!1s0x3ba64d3899ecbcdd:0xb082c847272c6e0!8m2!3d11.025858!4d75.9237369!15sChlncm9jZXJ5IHN0b3JlIHRpcnVyYW5nYWRpkgENZ3JvY2VyeV9zdG9yZaoBVRABKhEiDWdyb2Nlcnkgc3RvcmUoADIfEAEiG1l-sOgme6tOk0JvsY6EKzuPuKLOUQyMg43OHDIdEAIiGWdyb2Nlcnkgc3RvcmUgdGlydXJhbmdhZGngAQA!16s%2Fg%2F11vhqd_2j_?entry=ttu&g_ep=EgoyMDI1MDgwNi4wIKXMDSoASAFQAw%3D%3D",grocery+store+tirurangadi,"11.0464166, 75.8467268",Claim this business,Grocery store,Other,4.1,,₹₹,Temporarily closed,Temporarily closed,No,No,No,No,No,No,Unknown,Yes,None Found,,,,Not Available,,,grocery store tirurangadi,2025-08-10 08:51:09
CT Store,"Tirurangadi - Cherumukku Rd, Tirurangadi, Kerala 676306",,"https://www.google.com/maps/place/CT+Store/@11.0464166,75.8467268,13z/data=!4m11!1m3!2m2!1sgrocery+store+tirurangadi!6e6!3m6!1s0x3ba64d0073932bc1:0x94d0de360b4f2eba!8m2!3d11.0416502!4d75.9276986!15sChlncm9jZXJ5IHN0b3JlIHRpcnVyYW5nYWRpkgEYZ3JvY2VyeV9kZWxpdmVyeV9zZXJ2aWNlqgFVEAEqESINZ3JvY2VyeSBzdG9yZSgAMh8QASIbWX6w6CZ7q06TQm-xjoQrO4-4os5RDIyDjc4cMh0QAiIZZ3JvY2VyeSBzdG9yZSB0aXJ1cmFuZ2FkaeABAA!16s%2Fg%2F11w4j0kz1j?entry=ttu&g_ep=EgoyMDI1MDgwNi4wIKXMDSoASAFQAw%3D%3D",grocery+store+tirurangadi,"11.0464166, 75.8467268",,Grocery delivery service,Other,4.1,,₹₹,Temporarily closed,Temporarily closed,No,No,No,No,No,No,Unknown,Yes,None Found,,,,Not Available,,,grocery store tirurangadi,2025-08-10 08:51:14
Q Mart Supermarket,"Chemmad Thayyala Rd, Velliyampuram, Thayyalingal, Nannambra, Kerala 676320",,"https://www.google.com/maps/place/Q+Mart+Supermarket/@11.0464166,75.8467268,13z/data=!4m11!1m3!2m2!1sgrocery+store+tirurangadi!6e6!3m6!1s0x3ba7b2a72e1ed7ff:0x7c2dc520658bd22e!8m2!3d10.9938359!4d75.9020623!15sChlncm9jZXJ5IHN0b3JlIHRpcnVyYW5nYWRpWhsiGWdyb2Nlcnkgc3RvcmUgdGlydXJhbmdhZGmSAQ1ncm9jZXJ5X3N0b3JlmgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVJITldaeWRGQm5FQUWqAVUQASoRIg1ncm9jZXJ5IHN0b3JlKAAyHxABIhtZfrDoJnurTpNCb7GOhCs7j7iizlEMjIONzhwyHRACIhlncm9jZXJ5IHN0b3JlIHRpcnVyYW5nYWRp4AEA-gEECAAQGw!16s%2Fg%2F11f1pcmc53?entry=ttu&g_ep=EgoyMDI1MDgwNi4wIKXMDSoASAFQAw%3D%3D",grocery+store+tirurangadi,"11.0464166, 75.8467268",,Grocery store,Other,3.1,9.0,₹₹,Temporarily closed,Temporarily closed,No,No,No,No,No,No,Unknown,Yes,None Found,,,,Not Available,,,grocery store tirurangadi,2025-08-10 08:51:19
Kerala General Store,"2VRX+RF3, Areepara Rd, Tirurangadi, Pantharangadi, Kerala 676306",,"https://www.google.com/maps/place/Kerala+General+Store/@11.0464166,75.8467268,13z/data=!4m11!1m3!2m2!1sgrocery+store+tirurangadi!6e6!3m6!1s0x3ba6529d39224e37:0x333494bbfba1499b!8m2!3d11.0420006!4d75.8986697!15sChlncm9jZXJ5IHN0b3JlIHRpcnVyYW5nYWRpWhsiGWdyb2Nlcnkgc3RvcmUgdGlydXJhbmdhZGmSAQ1nZW5lcmFsX3N0b3JlmgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVEyYzBzeWFrTm5FQUWqAVUQASoRIg1ncm9jZXJ5IHN0b3JlKAAyHxABIhtZfrDoJnurTpNCb7GOhCs7j7iizlEMjIONzhwyHRACIhlncm9jZXJ5IHN0b3JlIHRpcnVyYW5nYWRp4AEA-gEECAAQFQ!16s%2Fg%2F11c0xjls6p?entry=ttu&g_ep=EgoyMDI1MDgwNi4wIKXMDSoASAFQAw%3D%3D",grocery+store+tirurangadi,"11.0464166, 75.8467268",Claim this business,General store,Other,3.8,4.0,₹₹,Temporarily closed,Temporarily closed,No,No,No,No,No,No,Unknown,Yes,None Found,,,,Not Available,,,grocery store tirurangadi,2025-08-10 08:51:24
