name,address,phone_number,google_maps_url,place_id,coordinates,website,place_type,category,reviews_average,reviews_count,price_range,opens_at,full_hours,store_shopping,in_store_pickup,store_delivery,dine_in,takeaway,reservations,wheelchair_accessible,verified_business,introduction,services_offered,amenities,photos_count,popular_times,years_in_business,owner_info,search_keyword,scraped_at
Zaina's INN,"Mamburam Bridge, near new, Tirurangadi, Kerala 676306",099465 22211,"https://www.google.com/maps/place/Zaina's+INN/@11.0463509,75.9094377,16z/data=!4m10!1m2!2m1!1shotel+tirurangadi!3m6!1s0x3ba64d9abbd1505f:0x4ea3cff900391c6d!8m2!3d11.0463509!4d75.9184499!15sChFob3RlbCB0aXJ1cmFuZ2FkaVoTIhFob3RlbCB0aXJ1cmFuZ2FkaZIBBWhvdGVsmgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU10TFdZek5XTm5FQUWqAUUQASoJIgVob3RlbCgAMh8QASIb3bf9uupl5D9kFsTTuzjK2OQ4bKfd5I2maVwkMhUQAiIRaG90ZWwgdGlydXJhbmdhZGngAQD6AQQIABAl!16s%2Fg%2F11h2c1slnt?entry=ttu&g_ep=EgoyMDI1MDgwNi4wIKXMDSoASAFQAw%3D%3D",hotel+tirurangadi,"11.0463509, 75.9094377",,Hotel,Food_Businesses,4.5,68,₹1–200,,,No,No,No,No,No,No,Unknown,Yes,None Found,,,1.0,Not Available,,,hotel tirurangadi,2025-08-09 21:59:09
SR Restaurant,"Chemmad, Tirurangadi, Kerala 676306",080751 88451,"https://www.google.com/maps/place/SR+Restaurant/@11.0463509,75.9094377,16z/data=!4m10!1m2!2m1!1shotel+tirurangadi!3m6!1s0x3ba64df2b3724825:0x4bdfdaa44f07f477!8m2!3d11.0413008!4d75.9214274!15sChFob3RlbCB0aXJ1cmFuZ2FkaVoTIhFob3RlbCB0aXJ1cmFuZ2FkaZIBCnJlc3RhdXJhbnSqAUUQASoJIgVob3RlbCgAMh8QASIb3bf9uupl5D9kFsTTuzjK2OQ4bKfd5I2maVwkMhUQAiIRaG90ZWwgdGlydXJhbmdhZGngAQA!16s%2Fg%2F11stbgblnf?entry=ttu&g_ep=EgoyMDI1MDgwNi4wIKXMDSoASAFQAw%3D%3D",hotel+tirurangadi,"11.0463509, 75.9094377",,Restaurant,Food_Businesses,4.7,156,₹1–200,Closes 11pm,⋅ Closes 11pm,No,No,Yes,Yes,No,No,Unknown,Yes,"·

Dine-in
·

Drive-through
·

Delivery
",drive-through; delivery; dine-in,,1.0,Not Available,,,hotel tirurangadi,2025-08-09 21:59:14
Hotel Ayodhya,"2WV7+38M, Chemmad - Tirurangadi Rd, Tirurangadi, Kerala 676306",,"https://www.google.com/maps/place/Hotel+Ayodhya/@11.0427114,75.9042839,16z/data=!4m10!1m2!2m1!1shotel+tirurangadi!3m6!1s0x3ba64d6fc37e2235:0x6d0ec0280e82cef5!8m2!3d11.0427114!4d75.9132961!15sChFob3RlbCB0aXJ1cmFuZ2FkaVoTIhFob3RlbCB0aXJ1cmFuZ2FkaZIBFXZlZ2V0YXJpYW5fcmVzdGF1cmFudKoBRRABKgkiBWhvdGVsKAAyHxABIhvdt_266mXkP2QWxNO7OMrY5Dhsp93kjaZpXCQyFRACIhFob3RlbCB0aXJ1cmFuZ2FkaeABAA!16s%2Fg%2F11c6ffk833?entry=ttu&g_ep=EgoyMDI1MDgwNi4wIKXMDSoASAFQAw%3D%3D",hotel+tirurangadi,"11.0427114, 75.9042839",Claim this business,Vegetarian restaurant,Food_Businesses,3.6,108,₹1–200,10pm,⋅ 10pm ⋅ Opens 7am Sun,No,Yes,No,Yes,Yes,No,Unknown,Yes,"·

Dine-in
·

Takeaway
",takeaway; dine-in,,1.0,Not Available,,,hotel tirurangadi,2025-08-09 21:59:19
"Kudumbashree janakeeya hotel, tirurangadi","janakeeya hotel, Nirmalyam, Chandhapadi Rd, Mampuram, Tirurangadi, Kerala 676306",,"https://www.google.com/maps/place/Kudumbashree+janakeeya+hotel,+tirurangadi/@11.043863,75.9132708,16z/data=!4m10!1m2!2m1!1shotel+tirurangadi!3m6!1s0x3ba64d7fa93e16b9:0x2e416f8f91e87e3d!8m2!3d11.043863!4d75.922283!15sChFob3RlbCB0aXJ1cmFuZ2FkaVoTIhFob3RlbCB0aXJ1cmFuZ2FkaZIBEWluZGlhbl9yZXN0YXVyYW50qgFFEAEqCSIFaG90ZWwoADIfEAEiG923_brqZeQ_ZBbE07s4ytjkOGyn3eSNpmlcJDIVEAIiEWhvdGVsIHRpcnVyYW5nYWRp4AEA!16s%2Fg%2F11s169pt44?entry=ttu&g_ep=EgoyMDI1MDgwNi4wIKXMDSoASAFQAw%3D%3D",hotel+tirurangadi,"11.043863, 75.9132708",Claim this business,Indian restaurant,Food_Businesses,4.0,5,₹1–200,Opens 10am Mon,⋅ Opens 10am Mon,No,Yes,No,Yes,Yes,No,Unknown,Yes,"·

Dine-in
·

Takeaway
",takeaway; dine-in,,,Not Available,,,hotel tirurangadi,2025-08-09 21:59:24
NM HOTEL,"Tirurangadi, Kerala 676306",099472 82792,"https://www.google.com/maps/place/NM+HOTEL/@11.0430188,75.9179056,16z/data=!4m10!1m2!2m1!1shotel+tirurangadi!3m6!1s0x3ba64d934e118467:0xc4379059df12b9d0!8m2!3d11.0430188!4d75.9269178!15sChFob3RlbCB0aXJ1cmFuZ2FkaVoTIhFob3RlbCB0aXJ1cmFuZ2FkaZIBBWhvdGVsqgFFEAEqCSIFaG90ZWwoADIfEAEiG923_brqZeQ_ZBbE07s4ytjkOGyn3eSNpmlcJDIVEAIiEWhvdGVsIHRpcnVyYW5nYWRp4AEA!16s%2Fg%2F11lz4nbrkl?entry=ttu&g_ep=EgoyMDI1MDgwNi4wIKXMDSoASAFQAw%3D%3D",hotel+tirurangadi,"11.0430188, 75.9179056",,Hotel,Food_Businesses,3.3,7,₹1–200,,,No,No,No,No,No,No,Unknown,Yes,None Found,,,,Not Available,,,hotel tirurangadi,2025-08-09 21:59:28
