name,address,phone_number,google_maps_url,place_id,coordinates,website,place_type,category,reviews_average,reviews_count,price_range,opens_at,full_hours,store_shopping,in_store_pickup,store_delivery,dine_in,takeaway,reservations,wheelchair_accessible,verified_business,introduction,services_offered,amenities,photos_count,popular_times,years_in_business,owner_info,search_keyword,scraped_at
Raiha MESS HOUSE,"Jubilee Rd, Chathalloor, Perinthalmanna, Kerala 679322",088483 09366,"https://www.google.com/maps/place/Raiha+MESS+HOUSE/@10.9683891,76.205698,15z/data=!4m10!1m2!2m1!1smess+perinthalmanna!3m6!1s0x3ba7cdc7532322e3:0x56c77424d836ea08!8m2!3d10.9683891!4d76.2237224!15sChNtZXNzIHBlcmludGhhbG1hbm5hWhUiE21lc3MgcGVyaW50aGFsbWFubmGSAQpyZXN0YXVyYW50qgFFEAEqCCIEbWVzcygAMh4QASIaRhFC_23FW9Qfk32sigev25ZMDB-wg5Yiwv8yFxACIhNtZXNzIHBlcmludGhhbG1hbm5h4AEA!16s%2Fg%2F11y77z6_qj?entry=ttu&g_ep=EgoyMDI1MDgwNi4wIKXMDSoASAFQAw%3D%3D",mess+perinthalmanna,"10.9683891, 76.205698",,Restaurant,Large_Scale_Buyers,4.7,11.0,₹1–200,Opens 6am Mon,⋅ Opens 6am Mon,No,No,Yes,Yes,No,No,Unknown,Yes,"·

Dine-in
·

Drive-through
·

No-contact delivery
",no-contact delivery; dine-in; drive-through,,1.0,Not Available,,,mess perinthalmanna,2025-08-10 06:46:05
"Mazali Restaurant, Perinthalmanna","Kozhikkode - Palakkad Bypass Rd, Perinthalmanna, Kerala 679322",095267 15566,"https://www.google.com/maps/place/Mazali+Restaurant,+Perinthalmanna/@10.9891312,76.2083592,15z/data=!4m10!1m2!2m1!1smess+perinthalmanna!3m6!1s0x3ba7cd025f6c9f31:0x1688edad4711ea56!8m2!3d10.9891312!4d76.2263836!15sChNtZXNzIHBlcmludGhhbG1hbm5hWhUiE21lc3MgcGVyaW50aGFsbWFubmGSARdzb3V0aF9pbmRpYW5fcmVzdGF1cmFudKoBRRABKggiBG1lc3MoADIeEAEiGkYRQv9txVvUH5N9rIoHr9uWTAwfsIOWIsL_MhcQAiITbWVzcyBwZXJpbnRoYWxtYW5uYeABAA!16s%2Fg%2F11bxb6njnv?entry=ttu&g_ep=EgoyMDI1MDgwNi4wIKXMDSoASAFQAw%3D%3D",mess+perinthalmanna,"10.9891312, 76.2083592",,South Indian restaurant,Large_Scale_Buyers,4.0,9264.0,₹1–200,Opens 11am,⋅ Opens 11am,No,Yes,Yes,Yes,Yes,No,Unknown,Yes,"Classic regional specialities, including seafood & grilled meats, served in a laid-back eatery.",dine-in; no-contact delivery; kerbside pickup,,1.0,Not Available,,,mess perinthalmanna,2025-08-10 06:46:10
"Vanitha Canteen , Perinthalmanna","Shanti Nagar, Perinthalmanna, Kerala 679322",,"https://www.google.com/maps/place/Vanitha+Canteen+,+Perinthalmanna/@10.9891312,76.2083592,15z/data=!4m10!1m2!2m1!1smess+perinthalmanna!3m6!1s0x3ba7cdebe3fdfcf7:0x6a49f35c09eda823!8m2!3d10.974203!4d76.2261131!15sChNtZXNzIHBlcmludGhhbG1hbm5hWhUiE21lc3MgcGVyaW50aGFsbWFubmGSAQpyZXN0YXVyYW50qgFFEAEqCCIEbWVzcygAMh4QASIaRhFC_23FW9Qfk32sigev25ZMDB-wg5Yiwv8yFxACIhNtZXNzIHBlcmludGhhbG1hbm5h4AEA!16s%2Fg%2F11gk6r5n93?entry=ttu&g_ep=EgoyMDI1MDgwNi4wIKXMDSoASAFQAw%3D%3D",mess+perinthalmanna,"10.9891312, 76.2083592",,Restaurant,Large_Scale_Buyers,4.8,4.0,₹1–200,Opens 8am,⋅ Opens 8am,No,Yes,No,Yes,Yes,No,Unknown,Yes,"·

Dine-in
·

Kerbside pickup
",dine-in; kerbside pickup,,1.0,Not Available,,,mess perinthalmanna,2025-08-10 06:46:15
Vanitha Hotel,"X6FC+48F, Perinthalmanna Jubilee Bypass, Perinthalmanna, Kerala 679322",,"https://www.google.com/maps/place/Vanitha+Hotel/@10.9728183,76.2027723,15z/data=!4m10!1m2!2m1!1smess+perinthalmanna!3m6!1s0x3ba7cd9a6683d1cb:0xa2303ec844ae74d9!8m2!3d10.9728183!4d76.2207967!15sChNtZXNzIHBlcmludGhhbG1hbm5hWhUiE21lc3MgcGVyaW50aGFsbWFubmGSAQpyZXN0YXVyYW50qgFFEAEqCCIEbWVzcygAMh4QASIaRhFC_23FW9Qfk32sigev25ZMDB-wg5Yiwv8yFxACIhNtZXNzIHBlcmludGhhbG1hbm5h4AEA!16s%2Fg%2F11j91g7tmt?entry=ttu&g_ep=EgoyMDI1MDgwNi4wIKXMDSoASAFQAw%3D%3D",mess+perinthalmanna,"10.9728183, 76.2027723",Claim this business,Restaurant,Large_Scale_Buyers,4.4,8.0,₹1–200,,,No,Yes,No,Yes,Yes,No,Unknown,Yes,"·

Dine-in
·

Takeaway
",dine-in; takeaway,,,Not Available,,,mess perinthalmanna,2025-08-10 06:46:20
T&T PERINTHALMANNA,"Kozhikkode - Palakkad Bypass Rd, near VARNA GLASS, Kakkoth, TIRUR, Perinthalmanna, Kerala 679322",099477 00213,"https://www.google.com/maps/place/T%26T+PERINTHALMANNA/@10.9861829,76.2119655,15z/data=!4m10!1m2!2m1!1smess+perinthalmanna!3m6!1s0x3ba7cd139f017cbb:0x282e4e8d0728dd2a!8m2!3d10.9861829!4d76.2299899!15sChNtZXNzIHBlcmludGhhbG1hbm5hWhUiE21lc3MgcGVyaW50aGFsbWFubmGSARltaWRkbGVfZWFzdGVybl9yZXN0YXVyYW50qgFFEAEqCCIEbWVzcygAMh4QASIaRhFC_23FW9Qfk32sigev25ZMDB-wg5Yiwv8yFxACIhNtZXNzIHBlcmludGhhbG1hbm5h4AEA!16s%2Fg%2F11ks12tk6m?entry=ttu&g_ep=EgoyMDI1MDgwNi4wIKXMDSoASAFQAw%3D%3D",mess+perinthalmanna,"10.9861829, 76.2119655",instagram.com,Middle Eastern restaurant,Large_Scale_Buyers,4.2,969.0,₹1–200,Opens 12:30pm,⋅ Opens 12:30pm,No,No,Yes,Yes,No,No,Unknown,Yes,"·

Dine-in
·

Drive-through
·

No-contact delivery
",no-contact delivery; dine-in; drive-through,,1.0,Not Available,,,mess perinthalmanna,2025-08-10 06:46:24
Mess house hotel,"Perinthalmanna, Kerala 679322",,"https://www.google.com/maps/place/Mess+house+hotel/@10.9781657,76.2031695,15z/data=!4m10!1m2!2m1!1smess+perinthalmanna!3m6!1s0x3ba7cd33348720d1:0xb4eeb1da3fdce4c0!8m2!3d10.9781657!4d76.2211939!15sChNtZXNzIHBlcmludGhhbG1hbm5hkgEUYnJlYWtmYXN0X3Jlc3RhdXJhbnSqAUUQASoIIgRtZXNzKAAyHhABIhpGEUL_bcVb1B-TfayKB6_blkwMH7CDliLC_zIXEAIiE21lc3MgcGVyaW50aGFsbWFubmHgAQA!16s%2Fg%2F11kpyfbtqd?entry=ttu&g_ep=EgoyMDI1MDgwNi4wIKXMDSoASAFQAw%3D%3D",mess+perinthalmanna,"10.9781657, 76.2031695",,,Large_Scale_Buyers,4.7,,₹1–200,Permanently closed,Permanently closed,No,No,No,No,No,No,Unknown,Yes,None Found,,,,Not Available,,,mess perinthalmanna,2025-08-10 06:46:29
Br Mess And Canteen,"Ponniakurussi, Perinthalmanna, Kerala 679322",097448 16499,"https://www.google.com/maps/place/Br+Mess+And+Canteen/@10.9838437,76.2209143,15z/data=!4m10!1m2!2m1!1smess+perinthalmanna!3m6!1s0x3ba7cd33aeed7041:0x27fe0da99a3c4b93!8m2!3d10.9838437!4d76.2389387!15sChNtZXNzIHBlcmludGhhbG1hbm5hkgEQY2F0ZXJpbmdfc2VydmljZaoBRRABKggiBG1lc3MoADIeEAEiGkYRQv9txVvUH5N9rIoHr9uWTAwfsIOWIsL_MhcQAiITbWVzcyBwZXJpbnRoYWxtYW5uYeABAA!16s%2Fg%2F11y8hlq3yq?entry=ttu&g_ep=EgoyMDI1MDgwNi4wIKXMDSoASAFQAw%3D%3D",mess+perinthalmanna,"10.9838437, 76.2209143",,Caterer,Large_Scale_Buyers,4.7,,₹1–200,Temporarily closed,Temporarily closed,No,No,No,No,No,No,Unknown,Yes,None Found,,,,Not Available,,,mess perinthalmanna,2025-08-10 06:46:34
