name,address,phone_number,google_maps_url,place_id,coordinates,website,place_type,category,reviews_average,reviews_count,price_range,opens_at,full_hours,store_shopping,in_store_pickup,store_delivery,dine_in,takeaway,reservations,wheelchair_accessible,verified_business,introduction,services_offered,amenities,photos_count,popular_times,years_in_business,owner_info,search_keyword,scraped_at
CITY HOSPITAL CANTEEN,"Markaz Building, opp. City Hospital, Tirur, Kerala 676101",,"https://www.google.com/maps/place/CITY+HOSPITAL+CANTEEN/@10.9179482,75.9212822,16z/data=!4m10!1m2!2m1!1scanteen+tirur!3m6!1s0x3ba7b134c9ed623b:0x95394f92bcc5d29b!8m2!3d10.9203187!4d75.9271607!15sCg1jYW50ZWVuIHRpcnVyWg8iDWNhbnRlZW4gdGlydXKSAQpyZXN0YXVyYW50qgFDEAEqCyIHY2FudGVlbigAMh8QASIbTw3AbrqG0z2X5PiLytqJSOqipqp-Pndh79KLMhEQAiINY2FudGVlbiB0aXJ1cuABAA!16s%2Fg%2F11h_tfbbvp?entry=ttu&g_ep=EgoyMDI1MDgwNi4wIKXMDSoASAFQAw%3D%3D",canteen+tirur,"10.9179482, 75.9212822",Claim this business,Restaurant,Large_Scale_Buyers,4.5,13,,Opens 8am,⋅ Opens 8am,No,Yes,No,Yes,Yes,No,Unknown,Yes,"·

Dine-in
·

Takeaway
",dine-in; takeaway,,1.0,Not Available,,,canteen tirur,2025-08-10 06:38:31
Savera Canteen,"WW8G+54H, Ezhur Rd, Tirur, Kerala 676101",098462 27820,"https://www.google.com/maps/place/Savera+Canteen/@10.9154368,75.9163425,16z/data=!4m10!1m2!2m1!1scanteen+tirur!3m6!1s0x3ba7b124fedfa13d:0x12b3c20b188afb76!8m2!3d10.9154368!4d75.9253547!15sCg1jYW50ZWVuIHRpcnVyWg8iDWNhbnRlZW4gdGlydXKSARFpbmRpYW5fcmVzdGF1cmFudKoBQxABKgsiB2NhbnRlZW4oADIfEAEiG08NwG66htM9l-T4i8raiUjqoqaqfj53Ye_SizIREAIiDWNhbnRlZW4gdGlydXLgAQA!16s%2Fg%2F11g1f1szh2?entry=ttu&g_ep=EgoyMDI1MDgwNi4wIKXMDSoASAFQAw%3D%3D",canteen+tirur,"10.9154368, 75.9163425",Claim this business,Indian restaurant,Large_Scale_Buyers,3.6,48,,Open 24 hours,Open 24 hours,No,Yes,No,Yes,Yes,No,Unknown,Yes,"·

Dine-in
·

Takeaway
",dine-in; takeaway,,,Not Available,,,canteen tirur,2025-08-10 06:38:36
TIC Canteen,"WWFJ+37V, Payyanangadi, Tirur, Kerala 676101",,"https://www.google.com/maps/place/TIC+Canteen/@10.9227389,75.9216492,16z/data=!4m10!1m2!2m1!1scanteen+tirur!3m6!1s0x3ba7b189dea70175:0x1e06a48bb4cf8467!8m2!3d10.9227389!4d75.9306614!15sCg1jYW50ZWVuIHRpcnVykgEJY2FmZXRlcmlhqgFDEAEqCyIHY2FudGVlbigAMh8QASIbTw3AbrqG0z2X5PiLytqJSOqipqp-Pndh79KLMhEQAiINY2FudGVlbiB0aXJ1cuABAA!16s%2Fg%2F11fy4kvrfv?entry=ttu&g_ep=EgoyMDI1MDgwNi4wIKXMDSoASAFQAw%3D%3D",canteen+tirur,"10.9227389, 75.9216492",Claim this business,Cafeteria,Large_Scale_Buyers,3.2,6,,Temporarily closed,Temporarily closed,No,No,No,No,No,No,Unknown,Yes,None Found,,,,Not Available,,,canteen tirur,2025-08-10 06:38:41
Taluk Govt. Employees Canteen,"WW7C+7V8, Tirur, Kerala 676101","Local Guide · 490 reviews · 3,049 photos","https://www.google.com/maps/place/Taluk+Govt.+Employees+Canteen/@10.9131575,75.9131905,16z/data=!4m10!1m2!2m1!1scanteen+tirur!3m6!1s0x3ba7b1f92ced1de5:0xcbfad9276c3d5b2a!8m2!3d10.9131575!4d75.9222027!15sCg1jYW50ZWVuIHRpcnVyWg8iDWNhbnRlZW4gdGlydXKSAQljYWZldGVyaWGqAUMQASoLIgdjYW50ZWVuKAAyHxABIhtPDcBuuobTPZfk-IvK2olI6qKmqn4-d2Hv0osyERACIg1jYW50ZWVuIHRpcnVy4AEA!16s%2Fg%2F11gkzgn7xk?entry=ttu&g_ep=EgoyMDI1MDgwNi4wIKXMDSoASAFQAw%3D%3D",canteen+tirur,"10.9131575, 75.9131905",Claim this business,Cafeteria,Large_Scale_Buyers,3.0,3,,Opens 9am,⋅ Opens 9am,No,No,No,Yes,No,No,Unknown,Yes,"·

Dine-in
",dine-in,,1.0,Not Available,,,canteen tirur,2025-08-10 06:38:46
Tirur Nursing Home Canteen,"WW7C+MW8, Tirur, Kerala 676101",,"https://www.google.com/maps/place/Tirur+Nursing+Home+Canteen/@10.9131575,75.9131905,16z/data=!4m10!1m2!2m1!1scanteen+tirur!3m6!1s0x3ba7b15ab0f0a6cb:0x47088b427e2591f8!8m2!3d10.9141664!4d75.9223351!15sCg1jYW50ZWVuIHRpcnVyWg8iDWNhbnRlZW4gdGlydXKSAQljYWZldGVyaWGqAUMQASoLIgdjYW50ZWVuKAAyHxABIhtPDcBuuobTPZfk-IvK2olI6qKmqn4-d2Hv0osyERACIg1jYW50ZWVuIHRpcnVy4AEA!16s%2Fg%2F11gxfqt3kz?entry=ttu&g_ep=EgoyMDI1MDgwNi4wIKXMDSoASAFQAw%3D%3D",canteen+tirur,"10.9131575, 75.9131905",Claim this business,,Large_Scale_Buyers,4.0,2,,Permanently closed,Permanently closed,No,No,No,No,No,No,Unknown,Yes,None Found,,,,Not Available,,,canteen tirur,2025-08-10 06:38:50
