name,address,phone_number,google_maps_url,place_id,coordinates,website,place_type,category,reviews_average,reviews_count,price_range,opens_at,full_hours,store_shopping,in_store_pickup,store_delivery,dine_in,takeaway,reservations,wheelchair_accessible,verified_business,introduction,services_offered,amenities,photos_count,popular_times,years_in_business,owner_info,search_keyword,scraped_at
newlightlightsound,"NEW LIGHTS, Av School, Ponnani, Kerala 679577",,"https://www.google.com/maps/place/newlightlightsound/@10.7854536,71.3342614,7z/data=!4m10!1m2!2m1!1sevent+management+ponnani!3m6!1s0x3ba7bbf11b7642dd:0xa824ae735396da26!8m2!3d10.7828483!4d75.9408108!15sChhldmVudCBtYW5hZ2VtZW50IHBvbm5hbmlaGiIYZXZlbnQgbWFuYWdlbWVudCBwb25uYW5pkgEYZXZlbnRfbWFuYWdlbWVudF9jb21wYW55mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVVJXTmpaUWRHMVJSUkFCqgF3CggvbS8wNF90dgoJL20vMDhxa3IzCgkvbS8wOHcwOWsQASoUIhBldmVudCBtYW5hZ2VtZW50KAAyHxABIhtZgd8WOAgA0fwsVpKA47eFtWTqQN87ngEXoUYyHBACIhhldmVudCBtYW5hZ2VtZW50IHBvbm5hbmngAQD6AQQIABAU!16s%2Fg%2F11m5gwt_tl?entry=ttu&g_ep=EgoyMDI1MDgwNi4wIKXMDSoASAFQAw%3D%3D",event+management+ponnani,"10.7854536, 71.3342614",,Event management company,Event_Catering,5.0,1.0,,,,No,No,No,No,No,No,Unknown,Unknown,None Found,,,,Not Available,,,event management ponnani,2025-08-10 03:40:57
Proyal Events & Caterers,"nadakkav kaladi po, Thrissur - Kunnamkulam Rd, Edappal, Kerala 679582",089438 88916,"https://www.google.com/maps/place/Proyal+Events+%26+Caterers/@10.7854536,71.3342614,7z/data=!4m10!1m2!2m1!1sevent+management+ponnani!3m6!1s0x3ba7b9c2697436d9:0xdcc43d41409debe1!8m2!3d10.8233354!4d76.0173027!15sChhldmVudCBtYW5hZ2VtZW50IHBvbm5hbmlaGiIYZXZlbnQgbWFuYWdlbWVudCBwb25uYW5pkgEQY2F0ZXJpbmdfc2VydmljZaoBVxABKhQiEGV2ZW50IG1hbmFnZW1lbnQoADIfEAEiG1mB3xY4CADR_CxWkoDjt4W1ZOpA3zueARehRjIcEAIiGGV2ZW50IG1hbmFnZW1lbnQgcG9ubmFuaeABAA!16s%2Fg%2F11clv4z34c?entry=ttu&g_ep=EgoyMDI1MDgwNi4wIKXMDSoASAFQAw%3D%3D",event+management+ponnani,"10.7854536, 71.3342614",,Caterer,Event_Catering,4.6,130.0,,Open 24 hours,Open 24 hours,No,No,No,No,No,No,Unknown,Unknown,None Found,,,1.0,Not Available,,,event management ponnani,2025-08-10 03:41:01
Bismi Delight Caterers & Events,"QWJG+G74, Chana Rd, opposite KKB vegetables, Keezhillam, Ponnani, Kerala 679577",095624 00700,"https://www.google.com/maps/place/Bismi+Delight+Caterers+%26+Events/@10.7854536,71.3342614,7z/data=!4m10!1m2!2m1!1sevent+management+ponnani!3m6!1s0x3ba7bb08da82e923:0x4cbb7094f2985b0a!8m2!3d10.7812444!4d75.9256754!15sChhldmVudCBtYW5hZ2VtZW50IHBvbm5hbmlaGiIYZXZlbnQgbWFuYWdlbWVudCBwb25uYW5pkgEQY2F0ZXJpbmdfc2VydmljZaoBVxABKhQiEGV2ZW50IG1hbmFnZW1lbnQoADIfEAEiG1mB3xY4CADR_CxWkoDjt4W1ZOpA3zueARehRjIcEAIiGGV2ZW50IG1hbmFnZW1lbnQgcG9ubmFuaeABAA!16s%2Fg%2F11g1r54n66?entry=ttu&g_ep=EgoyMDI1MDgwNi4wIKXMDSoASAFQAw%3D%3D",event+management+ponnani,"10.7854536, 71.3342614",bismidelight.com,Event management company,Event_Catering,4.4,124.0,,Opens 9am,⋅ Opens 9am,No,No,No,No,No,No,Unknown,Unknown,None Found,,,1.0,Not Available,,,event management ponnani,2025-08-10 03:41:06
Apple Events and Decorations,"PWQV+VGR, Veliancode, Kerala 679579",080065 73016,"https://www.google.com/maps/place/Apple+Events+and+Decorations/@10.7854536,71.3342614,7z/data=!4m10!1m2!2m1!1sevent+management+ponnani!3m6!1s0x3ba7bd432278791f:0x15b4d1062b9bbb21!8m2!3d10.739726!4d75.9437734!15sChhldmVudCBtYW5hZ2VtZW50IHBvbm5hbmlaGiIYZXZlbnQgbWFuYWdlbWVudCBwb25uYW5pkgEYZXZlbnRfbWFuYWdlbWVudF9jb21wYW55mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVJITjJGdFRXSkJFQUWqAXcKCC9tLzA0X3R2CgkvbS8wOHFrcjMKCS9tLzA4dzA5axABKhQiEGV2ZW50IG1hbmFnZW1lbnQoADIfEAEiG1mB3xY4CADR_CxWkoDjt4W1ZOpA3zueARehRjIcEAIiGGV2ZW50IG1hbmFnZW1lbnQgcG9ubmFuaeABAPoBBQiTCRBI!16s%2Fg%2F11rk5g98p3?entry=ttu&g_ep=EgoyMDI1MDgwNi4wIKXMDSoASAFQAw%3D%3D",event+management+ponnani,"10.7854536, 71.3342614",,Event management company,Event_Catering,5.0,20.0,,Opens 9am,⋅ Opens 9am,No,No,No,No,No,No,Unknown,Unknown,None Found,,,,Not Available,,,event management ponnani,2025-08-10 03:41:11
THREE STAR LIGHT AND SOUND,"QW9J+969, MLA Rd, Keezhillam, Ponnani, Kerala 679577",,"https://www.google.com/maps/place/THREE+STAR+LIGHT+AND+SOUND/@10.7854536,71.3342614,7z/data=!4m10!1m2!2m1!1sevent+management+ponnani!3m6!1s0x3ba7bb006eb9ded5:0xb50bc1e9852cf26e!8m2!3d10.7684356!4d75.9306828!15sChhldmVudCBtYW5hZ2VtZW50IHBvbm5hbmmSARhldmVudF9tYW5hZ2VtZW50X2NvbXBhbnmqAXcKCC9tLzA0X3R2CgkvbS8wOHFrcjMKCS9tLzA4dzA5axABKhQiEGV2ZW50IG1hbmFnZW1lbnQoADIfEAEiG1mB3xY4CADR_CxWkoDjt4W1ZOpA3zueARehRjIcEAIiGGV2ZW50IG1hbmFnZW1lbnQgcG9ubmFuaeABAA!16s%2Fg%2F11xljq8lrd?entry=ttu&g_ep=EgoyMDI1MDgwNi4wIKXMDSoASAFQAw%3D%3D",event+management+ponnani,"10.7854536, 71.3342614",Claim this business,Event management company,Event_Catering,4.9,,,Open 24 hours,Open 24 hours,No,No,No,No,No,No,Unknown,Unknown,None Found,,,,Not Available,,,event management ponnani,2025-08-10 03:41:16
Threestar Food Catering & Event Management,"near Mangattoor - Kaladi Road, Town, Edappal, Kaladi, Kerala 679576",081138 29669,"https://www.google.com/maps/place/Threestar+Food+Catering+%26+Event+Management/@10.7854536,71.3342614,7z/data=!4m10!1m2!2m1!1sevent+management+ponnani!3m6!1s0x3ba7bb48b4d3339d:0x69a627d89681e1ef!8m2!3d10.8165292!4d75.9917427!15sChhldmVudCBtYW5hZ2VtZW50IHBvbm5hbmlaGiIYZXZlbnQgbWFuYWdlbWVudCBwb25uYW5pkgEgY2F0ZXJpbmdfZm9vZF9hbmRfZHJpbmtfc3VwcGxpZXOqAVcQASoUIhBldmVudCBtYW5hZ2VtZW50KAAyHxABIhtZgd8WOAgA0fwsVpKA47eFtWTqQN87ngEXoUYyHBACIhhldmVudCBtYW5hZ2VtZW50IHBvbm5hbmngAQA!16s%2Fg%2F11vlby259_?entry=ttu&g_ep=EgoyMDI1MDgwNi4wIKXMDSoASAFQAw%3D%3D",event+management+ponnani,"10.7854536, 71.3342614",wa.me,Catering food and drink supplier,Event_Catering,5.0,4.0,,Open 24 hours,Open 24 hours,No,No,No,No,No,No,Unknown,Unknown,None Found,,,1.0,Not Available,,,event management ponnani,2025-08-10 03:41:20
Q square events,"Tirur-Chamravattom Rd, Alathiyoor, Triprangode, Kerala 676102",090486 00077,"https://www.google.com/maps/place/Q+square+events/@10.7854536,71.3342614,7z/data=!4m10!1m2!2m1!1sevent+management+ponnani!3m6!1s0x3ba7b190eb447f2b:0x5ff20856ea557617!8m2!3d10.8566334!4d75.9382071!15sChhldmVudCBtYW5hZ2VtZW50IHBvbm5hbmlaGiIYZXZlbnQgbWFuYWdlbWVudCBwb25uYW5pkgEYZXZlbnRfbWFuYWdlbWVudF9jb21wYW55qgF3CggvbS8wNF90dgoJL20vMDhxa3IzCgkvbS8wOHcwOWsQASoUIhBldmVudCBtYW5hZ2VtZW50KAAyHxABIhtZgd8WOAgA0fwsVpKA47eFtWTqQN87ngEXoUYyHBACIhhldmVudCBtYW5hZ2VtZW50IHBvbm5hbmngAQA!16s%2Fg%2F11g0fxhqqm?entry=ttu&g_ep=EgoyMDI1MDgwNi4wIKXMDSoASAFQAw%3D%3D",event+management+ponnani,"10.7854536, 71.3342614",instagram.com,Event management company,Event_Catering,5.0,37.0,,Opens 10am,⋅ Opens 10am,No,No,No,No,No,No,Unknown,Unknown,None Found,,,1.0,Not Available,,,event management ponnani,2025-08-10 03:41:25
PHACTORIA,phactoria.my.canva.site,,"https://www.google.com/maps/place/PHACTORIA/@10.7854536,71.3342614,7z/data=!4m10!1m2!2m1!1sevent+management+ponnani!3m6!1s0x41db67c7a390fc49:0xc2e6bef57a341fae!8m2!3d10.5442763!4d76.1383668!15sChhldmVudCBtYW5hZ2VtZW50IHBvbm5hbmlaGiIYZXZlbnQgbWFuYWdlbWVudCBwb25uYW5pkgEYZXZlbnRfbWFuYWdlbWVudF9jb21wYW55mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5UVU5KZGxsNkxWOVJSUkFCqgF3CggvbS8wNF90dgoJL20vMDhxa3IzCgkvbS8wOHcwOWsQASoUIhBldmVudCBtYW5hZ2VtZW50KAAyHxABIhtZgd8WOAgA0fwsVpKA47eFtWTqQN87ngEXoUYyHBACIhhldmVudCBtYW5hZ2VtZW50IHBvbm5hbmngAQD6AQQIABAM!16s%2Fg%2F11m77ps5d7?entry=ttu&g_ep=EgoyMDI1MDgwNi4wIKXMDSoASAFQAw%3D%3D",event+management+ponnani,"10.7854536, 71.3342614",phactoria.my.canva.site,Event management company,Event_Catering,5.0,2.0,,Opens 8am,⋅ Opens 8am,No,No,No,No,No,No,Unknown,Unknown,None Found,,,,Not Available,,,event management ponnani,2025-08-10 03:41:29
ABAN EVENTS,"Kaimalassery Mangalam road, Kaimalassery, Triprangode, Kerala 676108",096566 83952,"https://www.google.com/maps/place/ABAN+EVENTS/@10.7854536,71.3342614,7z/data=!4m10!1m2!2m1!1sevent+management+ponnani!3m6!1s0x3ba7b16acb86a979:0x9effaeca111997f4!8m2!3d10.8464407!4d75.9327001!15sChhldmVudCBtYW5hZ2VtZW50IHBvbm5hbmlaGiIYZXZlbnQgbWFuYWdlbWVudCBwb25uYW5pkgEYZXZlbnRfbWFuYWdlbWVudF9jb21wYW55mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVJ5YzBzeVVFTjNFQUWqAXcKCC9tLzA0X3R2CgkvbS8wOHFrcjMKCS9tLzA4dzA5axABKhQiEGV2ZW50IG1hbmFnZW1lbnQoADIfEAEiG1mB3xY4CADR_CxWkoDjt4W1ZOpA3zueARehRjIcEAIiGGV2ZW50IG1hbmFnZW1lbnQgcG9ubmFuaeABAPoBBAgAECE!16s%2Fg%2F11y6hbcxky?entry=ttu&g_ep=EgoyMDI1MDgwNi4wIKXMDSoASAFQAw%3D%3D",event+management+ponnani,"10.7854536, 71.3342614",,Event management company,Event_Catering,5.0,11.0,,Opens 8am,⋅ Opens 8am,No,No,No,No,No,No,Unknown,Unknown,None Found,,,,Not Available,,,event management ponnani,2025-08-10 03:41:35
Gracia Event organizers,096456 63154,096456 63154,"https://www.google.com/maps/place/Gracia+Event+organizers/@10.7854536,71.3342614,7z/data=!4m10!1m2!2m1!1sevent+management+ponnani!3m6!1s0x3ba7b9eebf21fe5b:0xa584168deb5c0d56!8m2!3d10.7830825!4d76.0085096!15sChhldmVudCBtYW5hZ2VtZW50IHBvbm5hbmlaGiIYZXZlbnQgbWFuYWdlbWVudCBwb25uYW5pkgEYZXZlbnRfbWFuYWdlbWVudF9jb21wYW55mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVVI0YkVsUFFXeG5SUkFCqgF3CggvbS8wNF90dgoJL20vMDhxa3IzCgkvbS8wOHcwOWsQASoUIhBldmVudCBtYW5hZ2VtZW50KAAyHxABIhtZgd8WOAgA0fwsVpKA47eFtWTqQN87ngEXoUYyHBACIhhldmVudCBtYW5hZ2VtZW50IHBvbm5hbmngAQD6AQQIFRAu!16s%2Fg%2F11s65yjb_4?entry=ttu&g_ep=EgoyMDI1MDgwNi4wIKXMDSoASAFQAw%3D%3D",event+management+ponnani,"10.7854536, 71.3342614",,Event management company,Event_Catering,5.0,4.0,,Opens 8:30am Mon,⋅ Opens 8:30am Mon,No,No,No,No,No,No,Unknown,Unknown,None Found,,,,Not Available,,,event management ponnani,2025-08-10 03:41:40
